cat_code,cat_l1_code,cat_l1,cat_l2_code,cat_l2,cat_l3_code,cat_l3,cat_l4_code,cat_l4,cat_l5
725000,S,"협회 및 단체, 수리 및 기타 개인 서비스업",72,개인 및 소비용품 수리업,725,컴퓨터 및 통신장비 수리업,7250,컴퓨터 및 주변 기기 수리업,컴퓨터 및 주변 기기 수리업
749401,S,"협회 및 단체, 수리 및 기타 개인 서비스업",74,기타 개인 서비스업,749,그 외 기타 개인 서비스업,7494,그 외 기타 분류 안된 개인 서비스업,그 외 기타 달리 분류되지 않은 개인 서비스업
922101,S,"협회 및 단체, 수리 및 기타 개인 서비스업",92,개인 및 소비용품 수리업,922,개인 및 가정용품 수리업,9221,기타 개인 및 가정용품 수리업,그 외 기타 개인 및 가정용품 수리업
922104,S,"협회 및 단체, 수리 및 기타 개인 서비스업",92,개인 및 소비용품 수리업,922,개인 및 가정용품 수리업,9221,가전제품 수리업,가전제품 수리업
922105,S,"협회 및 단체, 수리 및 기타 개인 서비스업",92,개인 및 소비용품 수리업,922,개인 및 가정용품 수리업,9221,기타 개인 및 가정용품 수리업,의복 및 기타 가정용 직물제품 수리업
922107,S,"협회 및 단체, 수리 및 기타 개인 서비스업",92,개인 및 소비용품 수리업,922,컴퓨터 및 통신장비 수리업,9221,통신장비 수리업,통신장비 수리업
922108,S,"협회 및 단체, 수리 및 기타 개인 서비스업",92,개인 및 소비용품 수리업,922,개인 및 가정용품 수리업,9221,기타 개인 및 가정용품 수리업,"가죽, 가방 및 신발 수리업"
922109,S,"협회 및 단체, 수리 및 기타 개인 서비스업",92,개인 및 소비용품 수리업,922,개인 및 가정용품 수리업,9221,기타 개인 및 가정용품 수리업,"시계, 귀금속 및 악기 수리업"
922201,S,"협회 및 단체, 수리 및 기타 개인 서비스업",92,개인 및 소비용품 수리업,922,자동차 및 모터사이클 수리업,9222,자동차 수리 및 세차업,자동차 종합 수리업
922202,S,"협회 및 단체, 수리 및 기타 개인 서비스업",92,개인 및 소비용품 수리업,922,자동차 및 모터사이클 수리업,9222,자동차 수리 및 세차업,자동차 전문 수리업
922203,S,"협회 및 단체, 수리 및 기타 개인 서비스업",92,개인 및 소비용품 수리업,922,자동차 및 모터사이클 수리업,9222,자동차 수리 및 세차업,자동차 세차업
922204,S,"협회 및 단체, 수리 및 기타 개인 서비스업",92,개인 및 소비용품 수리업,922,자동차 및 모터사이클 수리업,9222,모터사이클 수리업,모터사이클 수리업
930100,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9301,세탁업,가정용 세탁업
930101,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9301,세탁업,산업용 세탁업
930102,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9301,세탁업,세탁물 공급업
930201,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,"미용, 욕탕 및 유사 서비스업",9302,이용 및 미용업,이용업
930203,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,"미용, 욕탕 및 유사 서비스업",9302,이용 및 미용업,두발 미용업
930205,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,"미용, 욕탕 및 유사 서비스업",9302,이용 및 미용업,피부 미용업
930207,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,"미용, 욕탕 및 유사 서비스업",9302,이용 및 미용업,기타 미용업
930208,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,"미용, 욕탕 및 유사 서비스업",9302,"욕탕, 마사지 및 기타 신체 관리 서비스업",마사지업
930209,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,"미용, 욕탕 및 유사 서비스업",9302,"욕탕, 마사지 및 기타 신체 관리 서비스업",체형 등 기타 신체 관리 서비스업
930301,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9303,장례식장 및 관련 서비스업,장례식장 및 장의관련 서비스업
930302,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9303,장례식장 및 관련 서비스업,"화장터 운영, 묘지 분양 및 관리업"
930901,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9309,그 외 기타 분류 안된 개인 서비스업,예식장업
930902,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,"미용, 욕탕 및 유사 서비스업",9309,"욕탕, 마사지 및 기타 신체 관리 서비스업",욕탕업
930908,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9309,그 외 기타 분류 안된 개인 서비스업,그 외 기타 달리 분류되지 않은 개인 서비스업
930909,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9309,그 외 기타 분류 안된 개인 서비스업,점술 및 유사 서비스업
930911,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9309,그 외 기타 분류 안된 개인 서비스업,그 외 기타 달리 분류되지 않은 개인 서비스업
930912,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9309,그 외 기타 분류 안된 개인 서비스업,결혼 상담 및 준비 서비스업
930913,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9309,그 외 기타 분류 안된 개인 서비스업,개인 간병 및 유사 서비스업
930919,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9309,그 외 기타 분류 안된 개인 서비스업,애완 동물 장묘 및 보호 서비스업
930925,S,"협회 및 단체, 수리 및 기타 개인 서비스업",93,기타 개인 서비스업,930,그 외 기타 개인 서비스업,9309,그 외 기타 분류 안된 개인 서비스업,그 외 기타 달리 분류되지 않은 개인 서비스업
940100,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9401,저술가,작가
940100,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9401,저술가,작가
940200,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9402,화가및관련예술가,화가 및 관련예술가
940301,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9403,음악가및연예인,작곡가
940302,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9403,음악가및연예인,"배우,탤런트등"
940303,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9403,음악가및연예인,모델
940304,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9403,음악가및연예인,가수
940305,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9403,음악가및연예인,성악가 등
940305,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9403,음악가및연예인,성악가 등
940500,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9405,연예보조서비스,연예보조서비스
940500,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9405,연예보조서비스,연예보조서비스
940600,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9406,기타자영업,"자문,감독,지도료,고문료,교정료"
940600,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9406,기타자영업,"자문,감독,지도료,고문료,교정료"
940600,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9406,기타자영업,"자문,감독,지도료,고문료,교정료"
940901,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,바둑기사
940902,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,꽃꽂이교사
940902,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,꽃꽂이교사
940902,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,꽃꽂이교사
940902,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,꽃꽂이교사
940902,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,꽃꽂이교사
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940903,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"학원강사,강사,과외교습자,재단사"
940904,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,직업운동가
940905,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,유흥접객원 및 댄서
940906,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,보험설계사
940907,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,음료품배달원
940908,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"서적외판원,학습지방문판매원,화장품외판원,정수기,자동차방문판매원,기타외판원"
940908,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"서적외판원,학습지방문판매원,화장품외판원,정수기,자동차방문판매원,기타외판원"
940908,S,"협회 및 단체, 수리 및 기타 개인서비스",94,인적용역,940,인적용역,9409,기타자영업,"서적외판원,학습지방문판매원,화장품외판원,정수기,자동차방문판매원,기타외판원"
